old_section,old_title,start_line,end_line,source_lines,rewrite_pass,source_role,locked_marker,rationale_present,migration,target,migration_status,notes
101,Initial Module Layout,3873,3947,75,5,IMPLEMENTATION_GUIDANCE / SOURCE_LAYOUT,yes,no,MOVE_OUT_OR_SPLIT,DEVELOPMENT.md (proposed); subsystem-boundary constraints stay in architecture,PENDING,Exact filenames/source trees are implementation guidance; preserve only architectural boundaries in the contract.
102,Storage-Layer Dependency Direction,3948,3971,24,5,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §2 — System Architecture and Dependency Model,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
103,Storage Milestone 1,3972,4013,42,5,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),PENDING,Implementation sequence and milestone targets are project planning rather than system architecture.
104,Storage Milestone 1 Required Tests,4014,4076,63,5,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
105,Storage Milestone 1 Benchmarks,4077,4108,32,5,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),PENDING,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation.
106,Deliberately Deferred Storage Features,4109,4134,26,5,DEFERRED_SCOPE,yes,no,CONSOLIDATE,ARCHITECTURE_NEW.md §C — Deferred Features and Future Experiments,PENDING,Preserve explicitly deferred functionality as a scope boundary and consolidate it by subsystem.
107,Storage Decisions Record,4135,4165,31,5,ARCHITECTURE_DECISION_SUMMARY,yes,no,MERGE_AND_DEDUPLICATE,ARCHITECTURE_NEW.md §4 — Persistent Storage Foundations,PENDING,Decision summaries duplicate detailed contracts; preserve unique rationale and ensure each decision has one canonical definition.
108,Next Architecture Topic,4166,4201,36,5,PROJECT_ROADMAP / HISTORICAL_DESIGN_SEQUENCE,no,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed) / archived legacy contract,PENDING,"Describes what design work should happen next, not the resulting architecture."
109,B+ Tree Architecture Contract,4202,4227,26,6,SUBSYSTEM_CONTRACT_INTRODUCTION,yes,no,MERGE_INTO_PART_INTRODUCTION,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Use as subsystem framing; do not retain a second independent contract layer.
110,B+ Tree File and Superblock,4228,4273,46,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
111,Index Key Schema,4274,4293,20,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
112,User Key vs Physical Key,4294,4331,38,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
113,Persistent RID Encoding in Indexes,4332,4366,35,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
114,Order-Preserving Index Key Encoding,4367,4393,27,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
115,Index Field Encoding,4394,4476,83,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
116,Composite Keys,4477,4492,16,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
117,Maximum Encoded User Key,4493,4521,29,6,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
118,Physical-Key Comparison and Search Sentinels,4522,4551,30,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
119,Node Page Organization,4552,4594,43,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
120,B+ Tree Slot Entry,4595,4615,21,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
121,Leaf Header,4616,4639,24,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
122,Leaf Entry,4640,4660,21,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
123,Internal Header,4661,4687,27,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
124,Internal Entry,4688,4709,22,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
125,Internal Representation and Separator Semantics,4710,4754,45,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
126,When a Separator Must Change,4755,4777,23,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
127,Internal Search,4778,4801,24,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
128,Leaf Search,4802,4827,26,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
129,Split Trigger and Compaction,4828,4845,18,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
130,Leaf Split,4846,4864,19,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
131,Leaf Sibling Links on Split,4865,4897,33,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
132,Internal Split,4898,4937,40,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
133,Root Split and Contraction,4938,4969,32,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
134,Occupancy and Underflow,4970,5006,37,6,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
135,Redistribution and Merge Policy,5007,5023,17,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
136,Leaf Merge,5024,5052,29,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
137,Internal Rebalancing,5053,5070,18,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
138,Tree-Local Free Page List,5071,5105,35,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
139,Safe Page Reuse,5106,5121,16,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
140,Point Lookup Concurrency,5122,5143,22,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
141,Write Concurrency,5144,5176,33,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
142,Root Metadata Synchronization,5177,5193,17,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
143,Latch Ordering,5194,5225,32,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
144,Forward Range Scan,5226,5244,19,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
145,Leaf Handoff During Range Scan,5245,5261,17,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
146,Reverse Scans,5262,5281,20,6,ARCHITECTURE_CONTRACT,no,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
147,B+ Tree API Boundary,5282,5313,32,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
148,IndexKeyCodec Boundary,5314,5338,25,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
149,Duplicate SQL Keys,5339,5356,18,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
150,Unique Index Enforcement,5357,5394,38,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
151,UNIQUE and NULL,5395,5411,17,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
152,MVCC Interaction,5412,5449,38,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
153,Index-Only Scans,5450,5464,15,6,ARCHITECTURE_CONTRACT,no,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
154,UPDATE and DELETE Interaction,5465,5494,30,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
155,Vacuum Index Cleanup,5495,5508,14,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
156,HOT-Like Optimization,5509,5520,12,6,ARCHITECTURE_CONTRACT,no,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
157,Index Scan Cost Awareness,5521,5543,23,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
158,Prefix Compression,5544,5575,32,6,ARCHITECTURE_CONTRACT,no,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
159,Internal and Leaf Search Performance,5576,5602,27,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
160,Root/Internal Page Caching,5603,5616,14,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
161,Structural Modification vs User Transaction,5617,5661,45,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
162,WAL Direction for Structural Operations,5662,5689,28,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
163,Page LSN and WAL Ordering,5690,5717,28,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
164,Structural Publication Invariant,5718,5736,19,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
165,Page Validation,5737,5761,25,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
166,Full Tree Verifier,5762,5786,25,6,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §8 — B+ Tree Indexing,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
167,B+ Tree Milestone 1,5787,5811,25,6,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),PENDING,Implementation sequence and milestone targets are project planning rather than system architecture.
168,B+ Tree Milestone 2,5812,5831,20,6,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),PENDING,Implementation sequence and milestone targets are project planning rather than system architecture.
169,B+ Tree Milestone 3,5832,5849,18,6,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),PENDING,Implementation sequence and milestone targets are project planning rather than system architecture.
170,Required Deterministic Tests,5850,5885,36,6,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
171,Duplicate Stress Test,5886,5905,20,6,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
172,Randomized Tests,5906,5934,29,6,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
173,Concurrent Tests,5935,5954,20,6,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
174,B+ Tree Benchmarks,5955,6011,57,6,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),PENDING,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation.
