old_section,old_title,start_line,end_line,source_lines,rewrite_pass,source_role,locked_marker,rationale_present,migration,target,migration_status,notes
70,Tuple Header,2275,2390,116,3,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §5 — Heap Storage and Tuple Format,MIGRATED_PASS3,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Exact 48-byte tuple-header layout, little-endian encoding, header_bytes/reserved requirements, xmin/xmax/cmin/cmax semantics, CommandId zero validity, and same-file previous-version sentinel rules migrated to new §5.7."
71,Tuple Flags,2391,2449,59,3,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §5 — Heap Storage and Tuple Format,MIGRATED_PASS3,"Preserve normative semantics; reorganize into the canonical subsystem chapter. HAS_NULLS/HAS_VARLEN masks, known mask 0x0003, unknown-bit rejection, canonical HAS_VARLEN rule, deferred flag candidates, and transaction-status boundary migrated to new §5.8."
72,Tuple Data Layout,2450,2491,42,3,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §5 — Heap Storage and Tuple Format,MIGRATED_PASS3,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Canonical tuple body layout, exact length formula, no trailing bytes, and precomputed physical-layout ownership migrated to new §5.9."
73,Null Bitmap,2492,2632,141,3,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §5 — Heap Storage and Tuple Format,MIGRATED_PASS3,"Preserve normative semantics; reorganize into the canonical subsystem chapter. One-bit-per-column null bitmap, exact sizing, LSB ordering, NOT NULL validation boundary, unused-bit zero rule, canonical HAS_NULLS, and NULL fixed-byte writer/reader asymmetry migrated to new §5.10."
74,Fixed-Width Values,2633,2698,66,3,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §5 — Heap Storage and Tuple Format,MIGRATED_PASS3,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Exact scalar widths, BOOLEAN bytes, two's-complement integer/date/timestamp representation, deferred SQL temporal semantics, and exact IEEE-754 FLOAT64 payload preservation migrated to new §5.11."
75,VARCHAR Representation,2699,2787,89,3,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §5 — Heap Storage and Tuple Format,MIGRATED_PASS3,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Exact 8-byte VARCHAR descriptor, tuple-relative offsets, NULL descriptor, canonical schema-order packing, empty-vs-NULL semantics, opaque payload bytes, and bounds requirements migrated to new §5.12."
76,Tuple Alignment,2788,2820,33,3,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §5 — Heap Storage and Tuple Format,MIGRATED_PASS3,Preserve normative semantics; reorganize into the canonical subsystem chapter. Compact potentially-unaligned persisted representation and aligned execution-representation separation migrated to new §5.9.
77,Schema Versioning,2821,2838,18,3,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §5 — Heap Storage and Tuple Format,MIGRATED_PASS3,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Per-tuple schema_version field, initial version-1-only allowance, and schema-changing DDL deferral migrated to new §5.13."
78,INSERT Path,2839,2869,31,3,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §5 — Heap Storage and Tuple Format,MIGRATED_WITH_BOUNDARY_PASS3,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Full conceptual INSERT sequence, advisory FSM recheck, and WAL-ordering deferral migrated to new §5.14. 'Allocate/reuse slot' is expressed without granting immediate DEAD-slot reuse because §§66–67 explicitly defer free-list/reuse semantics."
79,UPDATE Path,2870,2899,30,3,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §15 — Transactional Write Protocols,MIGRATED_PASS3,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Append-new-version UPDATE model, xmin/prev/xmax chain, new RID/index entries, old-version retention, no user-byte in-place update, and optional same-page locality migrated to new §5.15."
80,DELETE Path,2900,2915,16,3,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §15 — Transactional Write Protocols,MIGRATED_PASS3,Preserve normative semantics; reorganize into the canonical subsystem chapter. Logical DELETE by setting xmax and vacuum-delayed physical tuple/index reclamation migrated to new §5.16.
81,MVCC Visibility Boundary,2916,2944,29,3,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §10 — MVCC Visibility and Tuple-Version Semantics,MIGRATED_PASS3,Preserve normative semantics; reorganize into the canonical subsystem chapter. HeapPage physical-only responsibility and global transaction/snapshot visibility boundary migrated to new §5.17.
82,Free-Space Map,2945,3300,356,4,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §6 — Free-Space Management and Physical Reclamation,MIGRATED_PASS4,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Separate FSM file, exact v1 category math/inverse, representative boundaries, FSM_DATA 8192-byte layout, deterministic page/entry mapping, entry_count prefix, blank initialization, runtime-accelerator boundary, and advisory recheck/repair semantics migrated to new §§6.1–6.10."
83,FSM Persistence Semantics,3301,3337,37,4,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §6 — Free-Space Management and Physical Reclamation,MIGRATED_PASS4,"Preserve normative semantics; reorganize into the canonical subsystem chapter. FSM persistence/staleness semantics, rebuild-from-heap requirement, tolerated stale hints, and exact scope of persisted FSM authority migrated to new §6.10."
84,Heap Page Compaction,3338,3375,38,4,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §6 — Free-Space Management and Physical Reclamation,MIGRATED_PASS4,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Latch-protected compaction, stable RID/SlotId, already-DEAD-only payload discard, canonical DEAD coordinates, NORMAL non-overlap precondition, and vacuum/global-visibility boundary migrated to new §6.11."
85,Vacuum Physical Reclamation,3376,3396,21,4,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_PASS4,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Vacuum physical-reclamation responsibility sequence, deferred crash-safe ordering, reusable-empty-page semantics, and no file-shrink requirement migrated to new §6.12."
86,DiskManager Responsibilities,3397,3458,62,5,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §7 — I/O and Buffer Management,MIGRATED_WITH_REFINEMENT_PASS5,Preserve normative semantics; reorganize into the canonical subsystem chapter. DiskManager raw-I/O/file-lifecycle responsibility boundary migrated to §§7.3–7.3.1. Conceptual SyncWal ownership is qualified by later locked WAL-writer ownership and recorded as R-012.
87,File I/O Semantics,3459,3520,62,5,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §7 — I/O and Buffer Management,MIGRATED_PASS5,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Positional pread/pwrite, exact page transfers, short/EOF semantics, destination safety, EINTR handling, no blind close retry, no implicit allocation, size alignment, checked offsets, contextual errors, fdatasync v1, and shared-offset independence migrated to §7.4."
88,BufferPool Responsibilities,3521,3546,26,5,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §7 — I/O and Buffer Management,MIGRATED_PASS5,Preserve normative semantics; reorganize into the canonical subsystem chapter. BufferPool resident mapping and caching/pin/dirty/latch/replacement/eviction/flush/WAL-order responsibilities plus format-agnostic boundary migrated to §7.5.
89,Buffer Frame,3547,3570,24,5,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §7 — I/O and Buffer Management,MIGRATED_BASELINE_PASS5,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Baseline frame bytes/PageId/pin/dirty/replacement/latch/I/O state, process-local metadata rule, alignment, and false-sharing rationale migrated to §7.6. Later recovery metadata remains owned by later passes."
90,Page Guards,3571,3603,33,5,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §7 — I/O and Buffer Management,MIGRATED_PASS5,"Preserve normative semantics; reorganize into the canonical subsystem chapter. RAII read/write guard semantics, owned pin/latch, release-on-destruction, and dirty-mutation participation migrated to §7.7."
91,Buffer-Pool Page Table,3604,3625,22,5,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §7 — I/O and Buffer Management,MIGRATED_PASS5,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Hash-based PageId->FrameId page table, simple mutex implementation allowance, future sharding/concurrent mapping, and no premature lock-free requirement migrated to §7.8."
92,Pinning Semantics,3626,3645,20,5,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §7 — I/O and Buffer Management,MIGRATED_PASS5,"Preserve normative semantics; reorganize into the canonical subsystem chapter. pin_count>0 non-evictability, one-pin-per-guard, pinned-page flush/reuse distinction, and pin-leak observability migrated to §7.9 and §41.1."
93,Dirty-Page Semantics,3646,3661,16,5,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §7 — I/O and Buffer Management,MIGRATED_WITH_LATER_REFINEMENT_PASS5,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Dirty-on-mutation, eviction/explicit/background writeback, and NO-FORCE commit behavior migrated to §7.10. Exact dirty-clear/recLSN race rules remain for later recovery pass."
94,WAL-before-Data Enforcement Point,3662,3697,36,5,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §7 — I/O and Buffer Management,MIGRATED_PASS5,Preserve normative semantics; reorganize into the canonical subsystem chapter. Central BufferPool WAL-before-data check durable_lsn>=page_lsn for explicit flush/eviction/background writeback migrated to §7.11.
95,CLOCK Replacement Contract,3698,3723,26,5,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §7 — I/O and Buffer Management,MIGRATED_PASS5,"Preserve normative semantics; reorganize into the canonical subsystem chapter. CLOCK eligibility, use-bit setting, hand algorithm, dirty victim flush, and metadata-only policy migrated to §7.12."
96,Storage Object Boundaries,3724,3763,40,5,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §2 — System Architecture and Dependency Model,MIGRATED_CROSS_CHAPTER_PASS5,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Storage object responsibilities and no HeapPage->DiskManager bypass migrated to §2.5, with BufferPool as normal resident-page boundary."
97,HeapPage API Shape,3764,3797,34,5,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §5 — Heap Storage and Tuple Format,MIGRATED_CROSS_CHAPTER_PASS5,Preserve normative semantics; reorganize into the canonical subsystem chapter. HeapPage lightweight caller-owned page-buffer model and conceptual operation responsibilities migrated to §5.18; exact API signatures intentionally remain implementation-specific.
98,TupleCodec Boundary,3798,3829,32,5,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §5 — Heap Storage and Tuple Format,MIGRATED_CROSS_CHAPTER_PASS5,Preserve normative semantics; reorganize into the canonical subsystem chapter. TupleCodec/page-management separation and encode/decode direction migrated to §5.19 and storage dependency rules in §2.5.
99,Zero-Copy vs Decode Policy,3830,3851,22,5,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §5 — Heap Storage and Tuple Format,MIGRATED_CROSS_CHAPTER_PASS5,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Zero-copy immutable storage views, guard lifetime restriction, and decode/copy into execution vectors migrated to §5.20."
100,Lifetime Safety Rule,3852,3872,21,5,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §7 — I/O and Buffer Management,MIGRATED_PASS5,Preserve normative semantics; reorganize into the canonical subsystem chapter. No long-lived pointer/span after page-guard release and API-enforced lifetime safety migrated to §§7.7.1 and 5.20.
101,Initial Module Layout,3873,3947,75,5,IMPLEMENTATION_GUIDANCE / SOURCE_LAYOUT,yes,no,MOVE_OUT_OR_SPLIT,DEVELOPMENT.md (proposed); subsystem-boundary constraints stay in architecture,MOVED_OUT_SPLIT_PASS5,Exact filenames/source trees are implementation guidance; preserve only architectural boundaries in the contract. Concrete source tree/filenames are excluded from the technical architecture and remain preserved in the legacy source pending DEVELOPMENT.md. Unique subsystem-boundary content is represented in §2.5.
102,Storage-Layer Dependency Direction,3948,3971,24,5,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §2 — System Architecture and Dependency Model,MIGRATED_CROSS_CHAPTER_PASS5,"Preserve normative semantics; reorganize into the canonical subsystem chapter. common->disk->buffer->physical pages->table/index dependency direction, TupleCodec parser independence, and visibility/page-parser separation migrated to §2.5."
103,Storage Milestone 1,3972,4013,42,5,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),MOVED_OUT_PASS5,"Implementation sequence and milestone targets are project planning rather than system architecture. Storage Milestone 1 end-to-end implementation sequence is project roadmap/history, not architecture; preserved in legacy source pending DEVELOPMENT.md."
104,Storage Milestone 1 Required Tests,4014,4076,63,5,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),SPLIT_VERIFICATION_PASS5,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation. Architecture-level storage verification properties migrated to §41.1; detailed milestone checklist remains outside architecture pending VERIFICATION.md. Stale reusable-slot item recorded as R-013.
105,Storage Milestone 1 Benchmarks,4077,4108,32,5,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),SPLIT_PERFORMANCE_PASS5,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation. Storage benchmark workload families and meaningful cache/BufferPool-condition distinctions migrated to §42; detailed milestone benchmark procedure remains pending VERIFICATION.md.
106,Deliberately Deferred Storage Features,4109,4134,26,5,DEFERRED_SCOPE,yes,no,CONSOLIDATE,ARCHITECTURE_NEW.md §C — Deferred Features and Future Experiments,CONSOLIDATED_DEFERRED_PASS5,Preserve explicitly deferred functionality as a scope boundary and consolidate it by subsystem. Deferred storage features consolidated into Appendix C without milestone sequencing; previously migrated duplicates remain canonical only once.
107,Storage Decisions Record,4135,4165,31,5,ARCHITECTURE_DECISION_SUMMARY,yes,no,MERGE_AND_DEDUPLICATE,ARCHITECTURE_NEW.md §4 — Persistent Storage Foundations,MERGED_DEDUP_PASS5,Decision summaries duplicate detailed contracts; preserve unique rationale and ensure each decision has one canonical definition. Storage decision summary was checked against canonical Chapters 4–7/§5.2/§5.9 and adds no second normative definition. Historical 'no unresolved choice' status sentence not retained.
